ZIPCode,ideal_count,Latitude,Longitude,Ideal Customer Count:,TopOccupations_x,TopOccupations_y,Most Common Occupations:
32822,553,28.482178,-81.278938,553,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32824,509,28.428941,-81.374222,509,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
32825,582,28.566809,-81.232531,582,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
32826,223,28.609198,-81.171804,223,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
32827,185,28.427601,-81.264984,185,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
32828,654,28.510067,-81.141467,654,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
32829,211,28.487378,-81.261347,211,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32830,1,28.377533,-81.522607,1,"['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']"
32831,2,28.457668,-81.156845,2,"['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']"
32832,306,28.432476,-81.245633,306,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32833,117,28.478639,-81.07365,117,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
32835,375,28.52816,-81.507797,375,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
32836,233,28.43926,-81.520141,233,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
32837,490,28.386325,-81.418577,490,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
32839,363,28.485592,-81.420435,363,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32854,5,28.566811,-81.388649,5,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32855,3,28.536822,-81.397593,3,"['PresenceOfChildrenInd', 'UpscaleLiving', 'OnlinePurchasingIndicator']","['PresenceOfChildrenInd', 'UpscaleLiving', 'OnlinePurchasingIndicator']","['PresenceOfChildrenInd', 'UpscaleLiving', 'OnlinePurchasingIndicator']"
32856,5,28.511254,-81.372829,5,"['BookReader', 'HomeDecoratingEnthusiast', 'OutdoorEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'OutdoorEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'OutdoorEnthusiast']"
32857,1,28.548365,-81.310047,1,"['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']"
32858,3,28.553861,-81.449202,3,"['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']"
32859,7,28.455962,-81.364247,7,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32860,3,28.606679,-81.409065,3,"['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']"
32861,6,28.534458,-81.456997,6,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32862,4,28.416678,-81.331249,4,"['HomeDecoratingEnthusiast', 'PresenceOfChildrenInd', 'FoodWines']","['HomeDecoratingEnthusiast', 'PresenceOfChildrenInd', 'FoodWines']","['HomeDecoratingEnthusiast', 'PresenceOfChildrenInd', 'FoodWines']"
32867,5,28.568997,-81.252829,5,"['BookReader', 'HomeDecoratingEnthusiast', 'OnlinePurchasingIndicator']","['BookReader', 'HomeDecoratingEnthusiast', 'OnlinePurchasingIndicator']","['BookReader', 'HomeDecoratingEnthusiast', 'OnlinePurchasingIndicator']"
32868,17,28.582806,-81.477011,17,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32869,9,28.455962,-81.364247,9,"['Gardener', 'PresenceOfChildrenInd', 'BookReader']","['Gardener', 'PresenceOfChildrenInd', 'BookReader']","['Gardener', 'PresenceOfChildrenInd', 'BookReader']"
32872,6,28.513669,-81.288037,6,"['PresenceOfChildrenInd', 'BookReader', 'FoodWines']","['PresenceOfChildrenInd', 'BookReader', 'FoodWines']","['PresenceOfChildrenInd', 'BookReader', 'FoodWines']"
32877,14,28.388874,-81.401154,14,"['PresenceOfChildrenInd', 'CookingEnthusiast', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'ExerciseEnthusiast']"
32878,10,28.557023,-81.208913,10,"['PresenceOfChildrenInd', 'OutdoorEnthusiast', 'Jewelry']","['PresenceOfChildrenInd', 'OutdoorEnthusiast', 'Jewelry']","['PresenceOfChildrenInd', 'OutdoorEnthusiast', 'Jewelry']"
32901,230,28.048055,-80.632723,230,"['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']"
32902,4,28.078831,-80.609986,4,"['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'BookReader']"
32903,166,28.120891,-80.578932,166,"['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']"
32904,384,28.050548,-80.647945,384,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
32905,262,28.023263,-80.589823,262,"['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']"
32906,3,28.036798,-80.60587,3,"['ExerciseEnthusiast', 'PresenceOfChildrenInd', 'BookReader']","['ExerciseEnthusiast', 'PresenceOfChildrenInd', 'BookReader']","['ExerciseEnthusiast', 'PresenceOfChildrenInd', 'BookReader']"
32907,496,28.005948,-80.612569,496,"['BookReader', 'PresenceOfChildrenInd', 'CookingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'CookingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'CookingEnthusiast']"
32908,160,27.989784,-80.692168,160,"['BookReader', 'PresenceOfChildrenInd', 'CookingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'CookingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'CookingEnthusiast']"
32909,414,27.943898,-80.670511,414,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
32910,1,28.000733,-80.634293,1,"['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']"
32911,8,28.036798,-80.60587,8,"['ExerciseEnthusiast', 'PresenceOfChildrenInd', 'CookingEnthusiast']","['ExerciseEnthusiast', 'PresenceOfChildrenInd', 'CookingEnthusiast']","['ExerciseEnthusiast', 'PresenceOfChildrenInd', 'CookingEnthusiast']"
32912,4,28.071278,-80.669848,4,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32920,88,28.399195,-80.596598,88,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
32922,137,28.350259,-80.722778,137,"['BookReader', 'PresenceOfChildrenInd', 'CookingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'CookingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'CookingEnthusiast']"
32923,7,28.353386,-80.727577,7,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32925,8,28.215626,-80.600272,8,"['PresenceOfChildrenInd', 'UpscaleLiving', 'OnlinePurchasingIndicator']","['PresenceOfChildrenInd', 'UpscaleLiving', 'OnlinePurchasingIndicator']","['PresenceOfChildrenInd', 'UpscaleLiving', 'OnlinePurchasingIndicator']"
32926,257,28.387586,-80.764276,257,"['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']"
32927,314,28.485656,-80.803298,314,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
32931,167,28.334012,-80.613125,167,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
32934,209,28.151362,-80.694693,209,"['BookReader', 'HomeDecoratingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'ExerciseEnthusiast']"
32935,433,28.155764,-80.666132,433,"['BookReader', 'PresenceOfChildrenInd', 'ExerciseEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'ExerciseEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'ExerciseEnthusiast']"
32936,6,28.130918,-80.629462,6,"['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']"
32937,309,28.139645,-80.594793,309,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
32940,556,28.255661,-80.690574,556,"['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']"
32941,4,28.078831,-80.609986,4,"['ExerciseEnthusiast', 'PresenceOfChildrenInd', 'UpscaleLiving']","['ExerciseEnthusiast', 'PresenceOfChildrenInd', 'UpscaleLiving']","['ExerciseEnthusiast', 'PresenceOfChildrenInd', 'UpscaleLiving']"
32948,59,27.767164,-80.584225,59,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32949,38,27.931203,-80.55096,38,"['BookReader', 'OutdoorEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'OutdoorEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'OutdoorEnthusiast', 'ExerciseEnthusiast']"
32950,70,27.992573,-80.58052,70,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32951,159,27.944095,-80.497206,159,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
32952,278,28.34578,-80.703593,278,"['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']"
32953,264,28.385682,-80.706731,264,"['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']"
32954,8,28.387739,-80.707626,8,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32955,443,28.273528,-80.73489,443,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
32956,5,28.307221,-80.721076,5,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32957,1,27.835951,-80.49259,1,"['BookReader', 'CookingEnthusiast', 'Gardener']","['BookReader', 'CookingEnthusiast', 'Gardener']","['BookReader', 'CookingEnthusiast', 'Gardener']"
32958,304,27.786725,-80.499988,304,"['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']"
32959,2,28.444206,-80.763655,2,"['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']"
32960,224,27.632385,-80.428668,224,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
32961,3,27.639211,-80.398012,3,"['AutomotiveBuff', 'BookReader', 'ExerciseEnthusiast']","['AutomotiveBuff', 'BookReader', 'ExerciseEnthusiast']","['AutomotiveBuff', 'BookReader', 'ExerciseEnthusiast']"
32962,285,27.559891,-80.39098,285,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
32963,186,27.578522,-80.329402,186,"['HomeDecoratingEnthusiast', 'BookReader', 'CookingEnthusiast']","['HomeDecoratingEnthusiast', 'BookReader', 'CookingEnthusiast']","['HomeDecoratingEnthusiast', 'BookReader', 'CookingEnthusiast']"
32964,4,27.639211,-80.398012,4,"['PresenceOfChildrenInd', 'AutomotiveBuff', 'BookReader']","['PresenceOfChildrenInd', 'AutomotiveBuff', 'BookReader']","['PresenceOfChildrenInd', 'AutomotiveBuff', 'BookReader']"
32965,3,27.631067,-80.39077,3,"['AutomotiveBuff', 'BookReader', 'CookingEnthusiast']","['AutomotiveBuff', 'BookReader', 'CookingEnthusiast']","['AutomotiveBuff', 'BookReader', 'CookingEnthusiast']"
32966,236,27.619295,-80.43911,236,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
32967,292,27.752928,-80.532531,292,"['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']"
32968,176,27.611547,-80.462288,176,"['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']"
32969,3,27.640165,-80.502148,3,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
32971,1,27.741682,-80.430414,1,"['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']"
32976,120,27.88493,-80.523673,120,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
32978,3,27.815729,-80.477688,3,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
33002,2,25.865832,-80.304422,2,"['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']"
33004,187,26.039847,-80.132899,187,"['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']"
33008,8,25.979175,-80.14303,8,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
33009,409,25.979516,-80.158067,409,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
33010,293,25.825211,-80.278327,293,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
33011,1,25.824898,-80.279032,1,"['OnlinePurchasingIndicator', 'AutomotiveBuff', 'BookReader']","['OnlinePurchasingIndicator', 'AutomotiveBuff', 'BookReader']","['OnlinePurchasingIndicator', 'AutomotiveBuff', 'BookReader']"
33012,529,25.876508,-80.317643,529,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
33013,260,25.840986,-80.26241,260,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
33014,331,25.885497,-80.317114,331,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
33015,537,25.947451,-80.30771,537,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
33016,384,25.879804,-80.33456,384,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
33017,12,25.940559,-80.297822,12,"['PresenceOfChildrenInd', 'BookReader', 'AutomotiveBuff']","['PresenceOfChildrenInd', 'BookReader', 'AutomotiveBuff']","['PresenceOfChildrenInd', 'BookReader', 'AutomotiveBuff']"
